SalesID,Date,ProductID,CustomerID,Quantity,UnitPrice,SalesAmount,Cost,Profit
e1dbc7a8-259c-459e-9bcc-ddf2bd8ba58f,2024-04-14,P33,C67,6,392.6,2355.6,1456.12,899.48
1f38f95d-c140-404e-a10e-28782e0caa78,2023-08-15,P6,C92,15,418.17,6272.55,5230.47,1042.08
aac70e7f-bd54-4024-acf2-2df795dc61ba,2024-08-27,P24,C97,12,291.7,3500.4,2302.91,1197.49
8fc98722-6027-4b1e-bebc-8b9f12a8795e,2023-10-21,P34,C28,14,375.84,5261.76,4720.44,541.32
6fc8b3b1-95cb-4d85-8fef-8b757502e2f7,2024-07-06,P33,C13,3,392.6,1177.8,802.21,375.59
13cd8550-2b45-471b-b41f-51066ecde15e,2023-04-06,P5,C77,8,424.62,3396.96,2124.84,1272.12
56661540-fd4c-45ae-b6d6-d1ac10899fd4,2024-07-11,P7,C54,19,113.2,2150.8,1339.61,811.19
f4b355f2-e7c0-4b03-bc5f-5b3fad6edca1,2023-04-20,P21,C28,3,243.02,729.06,527.15,201.91
474bc041-82a4-435a-873e-b37a5a972d2f,2023-04-01,P46,C40,2,14.43,28.86,20.65,8.21
01677822-9bd4-469d-b79a-5a948e338e20,2024-05-30,P14,C18,6,19.64,117.84,79.23,38.61
f697011b-d62b-4182-aa32-0fd6873aa672,2024-06-02,P9,C23,13,151.15,1964.95,1371.19,593.76
8603ce5a-fa60-4495-b347-bb01b8fd7b10,2024-11-24,P4,C16,6,470.45,2822.7,1951.82,870.88
aa627b31-04e7-49a8-82c2-271ac81ed82b,2024-02-16,P25,C70,12,298.09,3577.08,2377.73,1199.35
84272617-49de-4749-926d-b20851721109,2024-11-11,P28,C93,6,316.5,1899.0,1612.5,286.5
772c1f9d-8387-4315-8b8d-78f757711915,2023-03-20,P21,C54,5,243.02,1215.1,867.33,347.77
a6dabfeb-0433-4e93-a71a-725ce3c2f208,2024-12-29,P30,C24,4,496.78,1987.12,1489.35,497.77
aea0fbc6-e94d-461e-9c8e-3ae8e9580820,2023-03-03,P43,C66,11,101.05,1111.55,822.58,288.97
f32540ba-d9e0-46b1-8ec9-3536ee7a1fc4,2024-12-23,P48,C10,10,228.72,2287.2,1899.27,387.93
2675810e-ea88-44db-ae34-104d61130578,2023-02-28,P28,C6,6,316.5,1899.0,1330.82,568.18
54fff59f-df73-4aa3-92f6-e7815585dfad,2023-07-20,P42,C62,9,154.43,1389.87,845.17,544.7
e5a71e27-50e1-4e34-88e3-c6965b6664c8,2023-11-23,P24,C32,16,291.7,4667.2,2889.23,1777.97
72750f8f-fc0f-463d-b9da-917308576268,2024-02-19,P38,C34,4,283.61,1134.44,978.22,156.22
332fedce-b04d-494e-8d4c-672e31201ed6,2023-06-04,P41,C44,10,207.39,2073.9,1543.21,530.69
990d8eb1-bc1b-4dff-8581-d9cd237b27f9,2023-12-19,P7,C21,7,113.2,792.4,527.74,264.66
136f72f4-6218-4aa6-bf17-b8320489b735,2024-01-26,P35,C41,12,69.48,833.76,568.49,265.27
dd7bd192-d709-4b81-9ed1-7cf35a2fa69b,2024-06-12,P32,C33,10,407.19,4071.9,2545.1,1526.8
47e99ed6-dcee-47ad-8e44-5597dbaa5853,2023-07-06,P40,C66,11,349.03,3839.33,3066.41,772.92
13a742d7-b82b-4b05-93c9-d44e83cf44e8,2023-07-25,P13,C49,20,321.12,6422.4,5020.17,1402.23
4eab7c0b-0df0-406b-9f24-b46fc63d3b8f,2023-11-13,P28,C61,16,316.5,5064.0,3547.76,1516.24
e9bb436a-5131-46f2-9b51-17e6fc029556,2024-05-29,P20,C37,14,471.96,6607.44,4163.15,2444.29
eaaf78d5-1d0e-4b16-9608-cc350e76b0ee,2024-08-11,P25,C35,18,298.09,5365.62,3792.45,1573.17
72a581de-ac3e-4625-8ad5-89368ca12909,2023-10-08,P15,C39,15,183.37,2750.55,2282.04,468.51
fa36e0a7-1b8a-47ee-bf01-587eecf16893,2023-03-13,P39,C12,12,474.87,5698.44,3503.9,2194.54
cae72924-06db-47c9-8764-34de0bb94aa7,2023-02-14,P30,C81,16,496.78,7948.48,6002.31,1946.17
a64869f7-e07f-4f50-8e67-0376f88e339c,2024-04-27,P10,C66,11,460.47,5065.17,3858.36,1206.81
484231aa-f274-406c-8ee8-d6aca095f861,2024-01-19,P10,C27,8,460.47,3683.76,2294.13,1389.63
5f9fc7f9-7660-45cc-b495-258e0a74d9e4,2023-09-27,P4,C53,5,470.45,2352.25,1864.12,488.13
e507f581-47a7-4aca-8896-4ae8d6dcaee0,2024-02-06,P44,C71,20,270.77,5415.4,3306.39,2109.01
91d6c618-92fb-4169-8fb9-50b7a09fb8df,2024-05-14,P34,C88,1,375.84,375.84,312.59,63.25
43891504-e880-4908-bfdc-9c43d2f6b6c7,2023-10-05,P10,C13,12,460.47,5525.64,3832.95,1692.69
62cdba29-f5af-4750-a006-decd25028f01,2024-12-27,P21,C24,5,243.02,1215.1,891.01,324.09
567700fa-0de9-402d-8a17-846c874e6cf8,2024-03-18,P23,C87,3,114.17,342.51,234.14,108.37
d2e454f7-466f-438e-9f8e-d81f1eef1dba,2023-04-23,P20,C65,4,471.96,1887.84,1175.91,711.93
f9b1b85f-bf64-468b-8f79-cc5216ebfe97,2023-05-16,P31,C71,7,174.36,1220.52,993.76,226.76
f3c9657f-b2fd-4df2-b49e-a3750645c708,2024-12-21,P12,C93,12,271.39,3256.68,2004.05,1252.63
c3cc0218-f7d8-4762-b01f-250e506d298d,2024-12-21,P47,C53,16,129.45,2071.2,1305.97,765.23
aa37a0d0-eba3-41f7-858b-9afa3232f49f,2023-05-20,P14,C27,11,19.64,216.04,133.92,82.12
af4d546e-e4fb-4940-a48e-81ebebe2444b,2024-03-18,P5,C56,19,424.62,8067.78,5850.35,2217.43
64afb662-8ee3-4b4b-aff1-be1faa20c717,2024-12-17,P38,C78,13,283.61,3686.93,2955.91,731.02
554934d1-1bc0-478a-9b5f-8e33497c7ea9,2024-01-12,P1,C92,15,201.44,3021.6,2540.84,480.76
3e7d0782-a4c7-4e7a-a8a6-85032d8995a2,2024-04-23,P41,C73,13,207.39,2696.07,2006.97,689.1
ece4acd4-6747-481d-8308-c93a8b3c3050,2023-08-17,P42,C77,2,154.43,308.86,273.65,35.21
09a6ee02-ef73-43f3-87bf-4feb8915d9b0,2024-09-11,P14,C86,7,19.64,137.48,97.97,39.51
ea362038-00dd-48e2-81b8-59b5a2c1cfcf,2024-11-10,P39,C66,2,474.87,949.74,689.02,260.72
cc1b612c-22fb-47fa-acaf-42c6266a5630,2024-02-17,P29,C34,8,407.12,3256.96,2733.36,523.6
83973b57-f39e-428f-9d0b-46385f34a250,2024-09-04,P5,C61,4,424.62,1698.48,1219.41,479.07
c0a0d87f-dd1d-441b-934d-a6d706c9c00a,2024-10-17,P27,C49,9,38.39,345.51,304.45,41.06
bd614b43-2bf2-4efa-bec6-10f853d8aea6,2023-07-15,P22,C22,18,482.4,8683.2,6105.16,2578.04
c5a1bb07-f3c0-4d57-92af-7571e7f92cfe,2024-06-30,P48,C23,1,228.72,228.72,147.42,81.3
82ccec6f-5da3-4733-b405-4543883c0945,2024-03-12,P21,C23,5,243.02,1215.1,801.88,413.22
d68bab25-db5c-4f56-8072-2ee84f0a68ec,2023-08-24,P35,C79,16,69.48,1111.68,725.48,386.2
c8ff964d-6394-486a-810e-f1fa00768fdd,2024-08-30,P31,C94,13,174.36,2266.68,1416.0,850.68
474fa235-ff8b-4058-bac6-7645eed6f130,2024-04-11,P25,C65,9,298.09,2682.81,1647.09,1035.72
92442d3b-8d99-4c13-8c74-d1a1829b22af,2023-06-30,P20,C61,20,471.96,9439.2,6349.24,3089.96
79717edf-1201-4b9d-82bf-d02abaace6b1,2024-07-31,P35,C25,19,69.48,1320.12,947.8,372.32
012c848d-17ed-466d-ba44-cd206f0c0085,2023-03-29,P39,C52,15,474.87,7123.05,5095.95,2027.1
50aaa2d7-9714-4b00-9a78-701838570a3f,2024-03-15,P38,C19,20,283.61,5672.2,3908.71,1763.49
81d6ea7f-f380-4d99-b00b-5f1466129ac3,2024-11-29,P1,C36,6,201.44,1208.64,758.37,450.27
35d6ab51-8018-4cb4-a5f3-1acbc9788984,2024-08-12,P27,C46,17,38.39,652.63,412.31,240.32
16e0c43d-b2cc-4cad-ad4b-a36d9f2d6894,2023-04-07,P42,C3,7,154.43,1081.01,830.65,250.36
c51e81c2-63c1-42a5-81aa-5650d054c9c2,2024-06-15,P44,C21,9,270.77,2436.93,1536.89,900.04
372b5520-f1ee-43ec-b1d3-3ddd519a9f88,2024-12-03,P28,C12,14,316.5,4431.0,3816.49,614.51
936e56d1-074a-483b-b66f-eda75145e6e0,2024-11-19,P44,C80,8,270.77,2166.16,1724.24,441.92
10635488-6dd2-4fda-ac06-3f6c542573a5,2024-04-04,P7,C88,9,113.2,1018.8,668.54,350.26
d9c58757-60f7-4012-b7fa-ed4c8c93106d,2024-03-21,P42,C53,17,154.43,2625.31,1986.94,638.37
66e7f95d-a37a-4487-a8ea-716f57fa549e,2023-02-22,P42,C93,16,154.43,2470.88,1737.49,733.39
b2524160-48e5-4e6d-9cd1-fb8351d50bc9,2024-01-25,P9,C37,10,151.15,1511.5,1351.01,160.49
14b6414f-b9b8-4f51-9b45-ffa3fcba4439,2023-10-20,P3,C99,11,481.93,5301.23,3501.05,1800.18
e2c23f6d-58ad-42dd-81d7-4337e575f3d9,2023-02-08,P45,C98,1,17.14,17.14,13.74,3.4
8bd3ffc9-6e01-4432-a9f8-1ab75259192c,2023-04-06,P43,C26,10,101.05,1010.5,657.83,352.67
18131d69-ba79-4d86-bcef-239dd74e72a1,2023-01-12,P9,C97,1,151.15,151.15,128.37,22.78
d2deb77e-362e-4aa2-b90e-e997a90322eb,2023-03-02,P7,C3,15,113.2,1698.0,1455.95,242.05
a0695727-ecdc-49b0-a622-8c03ffc90930,2023-08-16,P35,C20,3,69.48,208.44,162.44,46.0
15577f10-d494-40aa-b009-0777fbc15239,2024-06-16,P30,C1,16,496.78,7948.48,4815.53,3132.95
5a86465c-18ed-4761-b698-d1ad02874493,2024-02-26,P36,C100,6,40.64,243.84,205.3,38.54
4c9b4cb1-163c-41e1-bcb5-5ca03b861586,2024-09-08,P1,C38,2,201.44,402.88,278.49,124.39
2292678e-be92-41e7-bf90-091dad2f7a60,2023-02-28,P35,C87,3,69.48,208.44,159.17,49.27
a7ae174a-10ee-4a1b-9fd7-b9b8952bcdc0,2024-11-21,P37,C15,3,454.18,1362.54,890.08,472.46
1acc5005-08a1-4b49-b939-3c64f0aba70c,2024-09-29,P45,C41,16,17.14,274.24,164.74,109.5
c767a490-2b74-4b3a-bf2d-9b03e5e4d9aa,2024-08-25,P12,C20,17,271.39,4613.63,2783.54,1830.09
1dfcccfb-7500-4b12-b4d4-7b8fff8ce623,2024-12-07,P32,C33,10,407.19,4071.9,2733.26,1338.64
4df44845-c77e-4c8d-b9ba-fdb3f0cb81c2,2024-05-01,P36,C93,16,40.64,650.24,578.96,71.28
3ca20bac-666a-4999-a024-0a839ca41412,2024-09-07,P38,C45,14,283.61,3970.54,3329.48,641.06
3bfd5912-d26e-4963-9ef4-4303ec2960fb,2023-01-03,P9,C81,1,151.15,151.15,106.97,44.18
22e7a292-a0a4-468d-b534-f597300cf9f9,2023-01-17,P39,C7,16,474.87,7597.92,5437.3,2160.62
dda71e30-2313-4afb-a345-4f5c08ac57d4,2024-09-11,P41,C30,1,207.39,207.39,162.61,44.78
ac9a9ee8-ea3c-47cb-b612-c49e98ca46ff,2024-08-21,P10,C81,18,460.47,8288.46,5900.12,2388.34
47f774a7-39c9-42b8-a660-60d64de1d74a,2024-04-03,P22,C2,16,482.4,7718.4,5178.92,2539.48
cfa4827b-7fd2-45d0-b821-b79c7fa72f59,2023-07-14,P21,C87,20,243.02,4860.4,4217.99,642.41
1dee79ca-6228-4be9-b751-ba06b34c79c2,2023-11-25,P30,C31,3,496.78,1490.34,1032.91,457.43
c555bce3-e4f0-4c87-87a9-bc2a8033469d,2023-06-04,P7,C39,17,113.2,1924.4,1373.67,550.73
11dfc8a9-a86d-4046-9898-792934b8029e,2024-07-02,P46,C14,15,14.43,216.45,157.41,59.04
9b3e55e3-7a39-4672-b577-bbcae9ee2e11,2023-12-26,P6,C100,12,418.17,5018.04,3626.84,1391.2
e64fbb5a-d89a-4aa9-8c0f-6d463e86c528,2023-11-27,P32,C19,18,407.19,7329.42,4505.28,2824.14
ae63b48b-7ae5-40d2-9544-ff59e702fc40,2023-11-17,P40,C31,20,349.03,6980.6,4237.23,2743.37
f121b522-cafb-4b39-8da5-c5ffca529c5b,2023-12-25,P42,C62,2,154.43,308.86,246.85,62.01
513520a5-5731-4626-8302-fa670f18ccf6,2024-03-05,P32,C30,5,407.19,2035.95,1436.21,599.74
4a534150-ec38-409c-9490-9bce5149dea3,2024-06-27,P14,C96,9,19.64,176.76,155.2,21.56
05cd4664-a806-4f4f-b1aa-c705c13566cb,2023-09-07,P8,C70,20,464.41,9288.2,7366.33,1921.87
fe779a4a-ae30-411e-a7f0-2df71755873e,2024-03-09,P48,C37,20,228.72,4574.4,3534.88,1039.52
4614cdad-c3a2-446c-a517-96e3cc3f866a,2023-11-03,P11,C100,19,141.87,2695.53,2150.04,545.49
7650285e-56a2-4477-9f5b-d777de1925a5,2024-05-12,P14,C70,2,19.64,39.28,32.28,7.0
60d1230a-564b-4953-8689-140618e1fb18,2023-10-06,P20,C29,1,471.96,471.96,373.31,98.65
06312e1b-2fc0-4fbf-b4aa-7f225e4cc662,2023-05-29,P5,C55,12,424.62,5095.44,4476.64,618.8
fd9985e7-507c-4e23-80d5-6fe069c68c7b,2023-09-30,P6,C79,8,418.17,3345.36,2428.37,916.99
0314a9a3-0602-4e14-892c-1c59da1ea7e8,2023-07-14,P10,C97,14,460.47,6446.58,3883.37,2563.21
58b4e93b-c9ea-4934-acd1-83717af00a77,2024-08-20,P29,C8,9,407.12,3664.08,2246.6,1417.48
c0b614c4-767b-4ab2-a0f1-b65979c6a391,2023-07-22,P25,C50,19,298.09,5663.71,3912.21,1751.5
b0bca975-4d33-426f-9dfc-dbb320976174,2023-01-02,P30,C57,15,496.78,7451.7,6390.9,1060.8
13d378c2-6f33-4a3a-a680-33de1b76c01d,2023-11-10,P4,C23,5,470.45,2352.25,1585.4,766.85
81abdec2-3b9c-454f-9e8c-3572831e434f,2023-11-02,P20,C79,16,471.96,7551.36,5338.91,2212.45
c51c0d00-66fc-4069-bfda-1b11c62db1f1,2023-02-27,P3,C69,8,481.93,3855.44,3247.58,607.86
d10c1d72-e3d6-4dd7-a70f-8b9a0612e4d8,2024-07-13,P39,C75,17,474.87,8072.79,6234.3,1838.49
49b3f2d4-3c7a-4785-b246-170ab40418c5,2023-12-24,P44,C28,7,270.77,1895.39,1199.01,696.38
7c1c85ac-5fd2-4146-97f1-874b15d9bb17,2023-02-14,P6,C80,15,418.17,6272.55,5610.2,662.35
45689a58-826f-4454-b78e-b1d78703e278,2023-01-08,P38,C97,14,283.61,3970.54,3015.56,954.98
05f11f16-e115-4ab3-8f21-9acb4a51b6b7,2023-02-16,P40,C27,7,349.03,2443.21,1798.2,645.01
22628b74-c030-4f50-8197-cb82e67a4704,2023-11-26,P32,C76,4,407.19,1628.76,1451.03,177.73
bc174d7f-15a6-45a1-abd4-880fdc1392ab,2024-05-13,P28,C6,5,316.5,1582.5,1014.63,567.87
43643b1d-8bff-4b11-a5d3-ba40e8ab4635,2024-08-22,P48,C39,19,228.72,4345.68,2628.07,1717.61
a8fa06ae-653f-476e-9473-5c642a634c7b,2023-03-21,P38,C21,12,283.61,3403.32,2368.49,1034.83
921dc293-30b8-4554-af02-ed6bb78b14a8,2024-12-28,P40,C72,4,349.03,1396.12,1238.47,157.65
d30f5ef2-7078-4ac3-9331-fd20ae1b497e,2024-08-09,P5,C56,12,424.62,5095.44,3928.94,1166.5
08c000bc-7d4f-4089-a218-6a0248499ff6,2023-10-06,P14,C28,14,19.64,274.96,200.87,74.09
bb218063-72ad-4a55-af91-0226514938cc,2024-05-03,P36,C9,17,40.64,690.88,481.44,209.44
7cd1b5ef-e549-4435-ac0c-d2f4cbb46c5f,2024-01-07,P33,C49,7,392.6,2748.2,2166.85,581.35
bfaafc74-84be-4fd8-b6a2-da988f7d4a75,2023-06-04,P28,C57,15,316.5,4747.5,3035.4,1712.1
a893e1e7-3081-4086-9a4f-a59568d75357,2024-02-24,P48,C45,2,228.72,457.44,387.44,70.0
86c2fe47-01b4-4488-a359-0edec495943d,2024-09-22,P12,C57,16,271.39,4342.24,3103.16,1239.08
7dafc0af-b2cb-4110-aa33-7c9227e59c0c,2023-06-16,P13,C75,8,321.12,2568.96,2307.08,261.88
921d1068-19ed-4eea-b6f1-16370f9a452f,2023-11-07,P29,C12,7,407.12,2849.84,2029.6,820.24
5a3ae68f-cfe6-4e39-a2b7-059b9ab1bec3,2023-10-02,P42,C52,4,154.43,617.72,478.21,139.51
b8039f99-1aa9-433d-a90a-d580ebf15033,2023-08-17,P16,C83,3,315.68,947.04,606.74,340.3
074a2994-15db-46c7-b7eb-e6d0ae804b8a,2023-11-30,P50,C78,14,409.38,5731.32,5091.5,639.82
436149f2-ee53-4406-b374-99d3fcc82022,2023-07-02,P40,C67,14,349.03,4886.42,3409.91,1476.51
82bd76e0-bcf3-401f-bb5f-85265e3f68fe,2023-03-19,P10,C31,11,460.47,5065.17,3563.84,1501.33
18a16233-e004-40ba-a220-fbdd203b4fed,2023-09-14,P49,C44,19,273.26,5191.94,3281.05,1910.89
f82b95ae-4abc-45ff-afb5-9ea81ec5c19f,2024-07-03,P2,C36,15,126.5,1897.5,1594.66,302.84
6cd0966e-d123-4e15-963a-00777e0cd68e,2023-04-03,P50,C50,20,409.38,8187.6,5240.93,2946.67
b77fc71e-4c5d-461a-9c5e-8b4b01cc01c2,2023-11-09,P42,C13,5,154.43,772.15,550.71,221.44
8a46edd2-2abf-4b89-83c3-ef671b206e87,2024-05-29,P1,C61,13,201.44,2618.72,2322.02,296.7
90d29d7e-86ef-40fd-b560-5607478a21a9,2023-12-25,P31,C100,20,174.36,3487.2,2979.51,507.69
35a4c5ad-6561-4de9-961f-e239cdbd53e8,2024-09-29,P8,C23,1,464.41,464.41,351.18,113.23
a4a48379-1cfc-4a09-9bbc-f5c4528db703,2024-09-13,P40,C7,5,349.03,1745.15,1101.31,643.84
aa8ca6c5-aee3-46d7-bb82-3e955220d2b0,2023-01-29,P27,C85,1,38.39,38.39,31.27,7.12
4b954e8b-6fa5-493b-a69c-9a99f7df6d99,2023-04-08,P38,C4,15,283.61,4254.15,2725.73,1528.42
217962f2-6553-48c3-896f-ce4d4a0265db,2023-03-20,P19,C17,11,172.06,1892.66,1412.19,480.47
def8de61-7b08-4db4-b3ba-319389655e0d,2024-02-19,P20,C61,4,471.96,1887.84,1293.55,594.29
419d47f7-004d-4f2a-be6e-13771b969706,2023-03-03,P32,C24,11,407.19,4479.09,3231.85,1247.24
1147298a-d8ce-4377-8b78-4b202505f1ce,2023-02-09,P37,C35,17,454.18,7721.06,5212.39,2508.67
c77f1069-fc46-4c70-9f98-4ad2d8bc40e4,2024-11-13,P49,C10,6,273.26,1639.56,989.89,649.67
3b491066-bc52-4d5f-a6b2-3cebf5c16138,2023-08-06,P46,C98,15,14.43,216.45,145.85,70.6
696bd217-2a29-4285-a56a-50e34bff536c,2024-02-01,P34,C16,17,375.84,6389.28,5420.6,968.68
03f03748-6d8b-4e65-922a-ef90252aa4b0,2023-03-11,P18,C62,11,338.93,3728.23,2915.22,813.01
fcbfd67f-e1bd-42eb-922e-7a200e8af952,2024-10-24,P37,C62,9,454.18,4087.62,2452.89,1634.73
9dca5e0e-382f-4ca8-8d53-db671ebb8bf8,2024-02-22,P3,C48,9,481.93,4337.37,3074.37,1263.0
b2085ab0-decb-41ba-90bd-44b9152d576d,2024-09-06,P36,C85,8,40.64,325.12,275.71,49.41
193abd32-e3d3-47b1-8026-658215200506,2023-09-11,P5,C6,19,424.62,8067.78,6697.85,1369.93
8ec5a97b-a846-4a06-9477-cccad3c28704,2023-05-30,P10,C93,16,460.47,7367.52,4507.26,2860.26
79de59a2-c007-4d30-b4d6-f3a2dc6c207f,2023-07-29,P48,C35,13,228.72,2973.36,2056.96,916.4
fe3e25b0-30ea-4706-b539-a0b2b7e43ab2,2024-03-30,P3,C8,15,481.93,7228.95,5218.65,2010.3
84686187-f541-49bf-8c25-e673b1be2af7,2023-03-25,P38,C44,8,283.61,2268.88,1982.69,286.19
2296cf8a-0935-4a9c-9d08-82f9801ea579,2023-01-08,P11,C50,11,141.87,1560.57,1258.22,302.35
1557ae62-3360-4137-9885-20026b8418e6,2024-12-03,P7,C46,3,113.2,339.6,283.28,56.32
875e9ce0-15c2-4110-9711-c194a7d1f271,2023-05-02,P47,C42,7,129.45,906.15,626.91,279.24
3b41d558-0343-4dda-b6f2-4aa9aca53632,2024-07-18,P26,C58,15,176.94,2654.1,2339.66,314.44
c7b0df1a-85c1-4f61-9d48-2aa2b530dce5,2024-08-21,P47,C39,1,129.45,129.45,97.2,32.25
b55754a9-b742-4b38-90eb-53c4054dd809,2023-12-24,P2,C42,1,126.5,126.5,104.05,22.45
90ebea7c-9dbd-4fa3-86cf-2f8b957916c7,2024-06-06,P10,C28,6,460.47,2762.82,1689.12,1073.7
42aa0eec-8fdc-423f-aa77-3283b14bb654,2024-09-02,P16,C41,9,315.68,2841.12,2282.2,558.92
376a6fb3-4ecd-41dc-8d7e-12d416008820,2024-10-23,P10,C39,6,460.47,2762.82,1882.47,880.35
daff1b52-8128-4887-b72c-bc98cd4da8ce,2023-04-15,P27,C86,14,38.39,537.46,471.12,66.34
837a1230-d6b7-4039-b7d5-94f1016a43a4,2023-12-17,P1,C34,13,201.44,2618.72,1888.47,730.25
b9f100af-5cff-47ca-be56-236d97c849af,2023-02-18,P25,C59,18,298.09,5365.62,3342.42,2023.2
5b622695-561a-4cb3-a4ad-123c6fcb0d0f,2023-04-11,P39,C35,19,474.87,9022.53,6551.35,2471.18
9c647e7f-0bce-4842-96fc-4ce12eaf9801,2024-08-09,P6,C64,4,418.17,1672.68,1372.49,300.19
2b21e17b-e8e6-4d42-85e7-9bfdd11f7321,2024-05-10,P9,C1,2,151.15,302.3,271.17,31.13
8a152e91-7fdf-401c-b845-bb6c1753f1ad,2023-02-24,P47,C56,5,129.45,647.25,455.54,191.71
35cdfbef-8463-45d0-80ec-60c70b70ff61,2023-01-07,P45,C41,15,17.14,257.1,230.15,26.95
7d7e0ced-13d3-464b-a8c8-a21027dabb59,2023-03-29,P48,C4,13,228.72,2973.36,2180.86,792.5
9e3af232-53ed-4f05-a1b9-fdd3fb5d28ad,2024-01-11,P32,C71,8,407.19,3257.52,2081.93,1175.59
9b37bcca-76f4-4e4b-8791-bd22f407fe81,2023-01-01,P27,C22,14,38.39,537.46,440.88,96.58
64fb9db6-c5e3-462c-974e-519ef5bba545,2023-01-20,P10,C47,19,460.47,8748.93,6385.47,2363.46
5e937ff3-c5ab-4494-97a7-6e4f6fc504ae,2024-05-23,P1,C42,11,201.44,2215.84,1804.4,411.44
4f9d3e0b-a2d9-4b03-a586-2fa5d400aea3,2024-06-11,P3,C5,5,481.93,2409.65,2026.67,382.98
8343130c-a1e8-49b7-94fc-d04efba2343a,2024-10-25,P6,C8,4,418.17,1672.68,1267.23,405.45
5360c90d-c09d-4a2e-93fa-40816026e938,2023-03-13,P18,C37,7,338.93,2372.51,1604.69,767.82
7bc3fe96-c0ff-47a3-a56c-7da1437af861,2023-08-27,P6,C82,10,418.17,4181.7,2864.59,1317.11
f0b8177e-8d86-478e-af54-1a5fc4ff0ef7,2024-12-06,P36,C79,6,40.64,243.84,160.37,83.47
01215227-be38-4487-ab45-7f6fae2297c5,2023-01-06,P34,C99,11,375.84,4134.24,3331.71,802.53
40162117-0a95-4765-a08c-1274d3dd493d,2024-03-13,P13,C80,15,321.12,4816.8,3179.13,1637.67
1ec8200a-1e70-4a4a-b007-5e9080e151f2,2024-01-25,P50,C52,6,409.38,2456.28,1599.79,856.49
ce3c47f5-5819-4027-a3dd-379b8f0401fc,2024-10-01,P14,C60,11,19.64,216.04,171.75,44.29
1b1526ad-f630-4b09-b903-160dc1fdbf4e,2024-06-16,P45,C43,12,17.14,205.68,134.32,71.36
f6422a2f-e9c6-4631-9833-a9e56e92f999,2024-04-07,P38,C76,3,283.61,850.83,748.71,102.12
ca12cc55-9683-4db2-8320-a3e1a99127a6,2024-06-15,P40,C70,15,349.03,5235.45,4047.27,1188.18
0cdb67f6-07c1-4f36-a0e6-a651d970605c,2023-11-06,P22,C61,14,482.4,6753.6,4299.72,2453.88
1b88435a-6aaa-4216-ad9d-fba78a49ddf9,2024-02-19,P31,C76,18,174.36,3138.48,1933.83,1204.65
39b0e094-c7e3-4647-8502-689834bb0d3a,2023-10-18,P37,C9,16,454.18,7266.88,5158.06,2108.82
09cd33cf-688f-47b4-a128-add1062a7b50,2024-02-20,P28,C54,14,316.5,4431.0,2928.86,1502.14
c5b7e8db-5579-4e9b-be0a-e416b4c7eee5,2023-10-31,P7,C87,17,113.2,1924.4,1336.16,588.24
43bfcc5d-d9b9-4b51-b429-9a1860dbec7e,2023-08-31,P37,C80,19,454.18,8629.42,5471.69,3157.73
f0c00243-bca2-42ad-ad26-ad35ec8ca556,2024-05-28,P20,C83,4,471.96,1887.84,1134.12,753.72
740e7e9e-b485-4140-8eec-e4e61f096179,2023-06-28,P17,C82,5,27.34,136.7,108.58,28.12
865d2018-725b-49be-840e-a62f229e1cfe,2024-04-13,P29,C50,20,407.12,8142.4,5155.47,2986.93
42cc4962-6363-496f-8fc7-2d6c28a14f2c,2024-05-01,P42,C64,20,154.43,3088.6,2257.15,831.45
4a8a86c0-915e-4246-8952-eb90d661ab55,2024-02-28,P46,C42,15,14.43,216.45,184.27,32.18
16313dc6-4e73-49da-95e5-179f73835548,2024-04-15,P1,C26,12,201.44,2417.28,1822.6,594.68
b3bd1971-bf37-410a-a379-19c8d3e9f58e,2024-12-22,P27,C16,12,38.39,460.68,278.79,181.89
179d1dd9-79ac-4f3a-95ea-8f8fb55530b2,2023-02-18,P15,C16,11,183.37,2017.07,1752.0,265.07
ebd0496e-ddaf-4517-94ac-0ae292e426a1,2023-07-11,P9,C84,8,151.15,1209.2,758.76,450.44
aac7f93b-19ef-4981-8d36-f582668f87d9,2024-11-27,P5,C55,16,424.62,6793.92,4764.2,2029.72
3042bb1c-241a-4644-8d29-b2825806e4f1,2023-02-12,P14,C10,17,19.64,333.88,218.57,115.31
e95dc63d-3311-4f73-a2b0-ef117265b004,2023-11-02,P23,C31,18,114.17,2055.06,1416.8,638.26
211b69dd-26e7-4d9e-b0a1-69b486ad5572,2024-02-01,P16,C80,15,315.68,4735.2,3653.16,1082.04
80111c4b-4f3b-4dcf-8de2-6ba966b2dced,2024-07-03,P26,C35,9,176.94,1592.46,1363.71,228.75
a3fa03c2-42d8-4e61-9c6f-9f0929dfc37d,2023-01-14,P26,C78,10,176.94,1769.4,1090.97,678.43
789738ec-eb49-4418-baca-2f853ae7a698,2024-06-13,P36,C47,8,40.64,325.12,275.51,49.61
1ebacdcf-7b90-42b5-8456-814e2738d4e3,2023-02-02,P43,C50,11,101.05,1111.55,691.3,420.25
70c2229a-be0b-44e5-a81d-a901b90d6dc7,2023-07-24,P46,C84,12,14.43,173.16,133.19,39.97
5e2b61f6-7e43-40fd-b84f-136211b46e97,2023-03-18,P12,C59,2,271.39,542.78,423.12,119.66
59e73cf5-23a4-4cac-ae7e-08da96747c6e,2024-10-13,P42,C14,16,154.43,2470.88,1706.14,764.74
